  636 SI   0.24000E-08  0.12471E-08 -0.43525E-08  0.1080000000000000E+01
  637 SI   0.15600E-08  0.10392E-08 -0.45291E-08  0.1080000000000000E+01
  638 SI   0.20400E-08  0.10392E-08 -0.45291E-08  0.1080000000000000E+01
  639 SI   0.25200E-08  0.10392E-08 -0.45291E-08  0.1080000000000000E+01
  640 SI   0.18000E-08  0.14549E-08 -0.45291E-08  0.1080000000000000E+01
  641 SI   0.22800E-08  0.14549E-08 -0.45291E-08  0.1080000000000000E+01
  642 SI   0.27600E-08  0.14549E-08 -0.45291E-08  0.1080000000000000E+01
  643 SI   0.18000E-08  0.10392E-08 -0.47058E-08  0.1080000000000000E+01
  644 SI   0.22800E-08  0.10392E-08 -0.47058E-08  0.1080000000000000E+01
  645 SI   0.27600E-08  0.10392E-08 -0.47058E-08  0.1080000000000000E+01
  646 SI   0.15600E-08  0.14549E-08 -0.47058E-08  0.1080000000000000E+01
  647 SI   0.20400E-08  0.14549E-08 -0.47058E-08  0.1080000000000000E+01
  648 SI   0.25200E-08  0.14549E-08 -0.47058E-08  0.1080000000000000E+01
  649 SI   0.24000E-09  0.16628E-08 -0.43525E-08  0.1080000000000000E+01
  650 SI   0.72000E-09  0.16628E-08 -0.43525E-08  0.1080000000000000E+01
  651 SI   0.12000E-08  0.16628E-08 -0.43525E-08  0.1080000000000000E+01
  652 SI   0.28800E-08  0.20785E-08 -0.43525E-08  0.1080000000000000E+01
  653 SI   0.48000E-09  0.20785E-08 -0.43525E-08  0.1080000000000000E+01
  654 SI   0.96000E-09  0.20785E-08 -0.43525E-08  0.1080000000000000E+01
  655 SI   0.12000E-09  0.18706E-08 -0.45291E-08  0.1080000000000000E+01
  656 SI   0.60000E-09  0.18706E-08 -0.45291E-08  0.1080000000000000E+01
  657 SI   0.10800E-08  0.18706E-08 -0.45291E-08  0.1080000000000000E+01
  658 SI   0.36000E-09  0.22863E-08 -0.45291E-08  0.1080000000000000E+01
  659 SI   0.84000E-09  0.22863E-08 -0.45291E-08  0.1080000000000000E+01
  660 SI   0.13200E-08  0.22863E-08 -0.45291E-08  0.1080000000000000E+01
  661 SI   0.36000E-09  0.18706E-08 -0.47058E-08  0.1080000000000000E+01
  662 SI   0.84000E-09  0.18706E-08 -0.47058E-08  0.1080000000000000E+01
  663 SI   0.13200E-08  0.18706E-08 -0.47058E-08  0.1080000000000000E+01
  664 SI   0.12000E-09  0.22863E-08 -0.47058E-08  0.1080000000000000E+01
  665 SI   0.60000E-09  0.22863E-08 -0.47058E-08  0.1080000000000000E+01
  666 SI   0.10800E-08  0.22863E-08 -0.47058E-08  0.1080000000000000E+01
  667 SI   0.16800E-08  0.16628E-08 -0.43525E-08  0.1080000000000000E+01
  668 SI   0.21600E-08  0.16628E-08 -0.43525E-08  0.1080000000000000E+01
  669 SI   0.26400E-08  0.16628E-08 -0.43525E-08  0.1080000000000000E+01
  670 SI   0.14400E-08  0.20785E-08 -0.43525E-08  0.1080000000000000E+01
  671 SI   0.19200E-08  0.20785E-08 -0.43525E-08  0.1080000000000000E+01
  672 SI   0.24000E-08  0.20785E-08 -0.43525E-08  0.1080000000000000E+01
  673 SI   0.15600E-08  0.18706E-08 -0.45291E-08  0.1080000000000000E+01
  674 SI   0.20400E-08  0.18706E-08 -0.45291E-08  0.1080000000000000E+01
  675 SI   0.25200E-08  0.18706E-08 -0.45291E-08  0.1080000000000000E+01
  676 SI   0.18000E-08  0.22863E-08 -0.45291E-08  0.1080000000000000E+01
  677 SI   0.22800E-08  0.22863E-08 -0.45291E-08  0.1080000000000000E+01
  678 SI   0.27600E-08  0.22863E-08 -0.45291E-08  0.1080000000000000E+01
  679 SI   0.18000E-08  0.18706E-08 -0.47058E-08  0.1080000000000000E+01
  680 SI   0.22800E-08  0.18706E-08 -0.47058E-08  0.1080000000000000E+01
  681 SI   0.27600E-08  0.18706E-08 -0.47058E-08  0.1080000000000000E+01
  682 SI   0.15600E-08  0.22863E-08 -0.47058E-08  0.1080000000000000E+01
  683 SI   0.20400E-08  0.22863E-08 -0.47058E-08  0.1080000000000000E+01
  684 SI   0.25200E-08  0.22863E-08 -0.47058E-08  0.1080000000000000E+01
  685 SI   0.24000E-09  0.24942E-08 -0.43525E-08  0.1080000000000000E+01
  686 SI   0.72000E-09  0.24942E-08 -0.43525E-08  0.1080000000000000E+01
  687 SI   0.12000E-08  0.24942E-08 -0.43525E-08  0.1080000000000000E+01
  688 SI   0.28800E-08  0.29098E-08 -0.43525E-08  0.1080000000000000E+01
  689 SI   0.48000E-09  0.29098E-08 -0.43525E-08  0.1080000000000000E+01
  690 SI   0.96000E-09  0.29098E-08 -0.43525E-08  0.1080000000000000E+01
  691 SI   0.12000E-09  0.27020E-08 -0.45291E-08  0.1080000000000000E+01
  692 SI   0.60000E-09  0.27020E-08 -0.45291E-08  0.1080000000000000E+01
  693 SI   0.10800E-08  0.27020E-08 -0.45291E-08  0.1080000000000000E+01
  694 SI   0.36000E-09  0.31177E-08 -0.45291E-08  0.1080000000000000E+01
  695 SI   0.84000E-09  0.31177E-08 -0.45291E-08  0.1080000000000000E+01
  696 SI   0.13200E-08  0.31177E-08 -0.45291E-08  0.1080000000000000E+01
  697 SI   0.36000E-09  0.27020E-08 -0.47058E-08  0.1080000000000000E+01
  698 SI   0.84000E-09  0.27020E-08 -0.47058E-08  0.1080000000000000E+01
  699 SI   0.13200E-08  0.27020E-08 -0.47058E-08  0.1080000000000000E+01
  700 SI   0.12000E-09  0.31177E-08 -0.47058E-08  0.1080000000000000E+01
  701 SI   0.60000E-09  0.31177E-08 -0.47058E-08  0.1080000000000000E+01
  702 SI   0.10800E-08  0.31177E-08 -0.47058E-08  0.1080000000000000E+01
  703 SI   0.16800E-08  0.24942E-08 -0.43525E-08  0.1080000000000000E+01
  704 SI   0.21600E-08  0.24942E-08 -0.43525E-08  0.1080000000000000E+01
  705 SI   0.26400E-08  0.24942E-08 -0.43525E-08  0.1080000000000000E+01
  706 SI   0.14400E-08  0.29098E-08 -0.43525E-08  0.1080000000000000E+01
  707 SI   0.19200E-08  0.29098E-08 -0.43525E-08  0.1080000000000000E+01
  708 SI   0.24000E-08  0.29098E-08 -0.43525E-08  0.1080000000000000E+01
  709 SI   0.15600E-08  0.27020E-08 -0.45291E-08  0.1080000000000000E+01
  710 SI   0.20400E-08  0.27020E-08 -0.45291E-08  0.1080000000000000E+01
  711 SI   0.25200E-08  0.27020E-08 -0.45291E-08  0.1080000000000000E+01
  712 SI   0.18000E-08  0.31177E-08 -0.45291E-08  0.1080000000000000E+01
  713 SI   0.22800E-08  0.31177E-08 -0.45291E-08  0.1080000000000000E+01
  714 SI   0.27600E-08  0.31177E-08 -0.45291E-08  0.1080000000000000E+01
  715 SI   0.18000E-08  0.27020E-08 -0.47058E-08  0.1080000000000000E+01
  716 SI   0.22800E-08  0.27020E-08 -0.47058E-08  0.1080000000000000E+01
  717 SI   0.27600E-08  0.27020E-08 -0.47058E-08  0.1080000000000000E+01
  718 SI   0.15600E-08  0.31177E-08 -0.47058E-08  0.1080000000000000E+01
  719 SI   0.20400E-08  0.31177E-08 -0.47058E-08  0.1080000000000000E+01
  720 SI   0.25200E-08  0.31177E-08 -0.47058E-08  0.1080000000000000E+01
  721 SI   0.24000E-09  0.33255E-08 -0.38225E-08  0.1080000000000000E+01
  722 SI   0.72000E-09  0.33255E-08 -0.38225E-08  0.1080000000000000E+01
  723 SI   0.12000E-08  0.33255E-08 -0.38225E-08  0.1080000000000000E+01
  724 SI   0.28800E-08  0.41569E-09 -0.38225E-08  0.1080000000000000E+01
  725 SI   0.48000E-09  0.41569E-09 -0.38225E-08  0.1080000000000000E+01
  726 SI   0.96000E-09  0.41569E-09 -0.38225E-08  0.1080000000000000E+01
  727 SI   0.12000E-09  0.20785E-09 -0.39991E-08  0.1080000000000000E+01
  728 SI   0.60000E-09  0.20785E-09 -0.39991E-08  0.1080000000000000E+01
  729 SI   0.10800E-08  0.20785E-09 -0.39991E-08  0.1080000000000000E+01
  730 SI   0.36000E-09  0.62354E-09 -0.39991E-08  0.1080000000000000E+01
  731 SI   0.84000E-09  0.62354E-09 -0.39991E-08  0.1080000000000000E+01
  732 SI   0.13200E-08  0.62354E-09 -0.39991E-08  0.1080000000000000E+01
  733 SI   0.36000E-09  0.20785E-09 -0.41758E-08  0.1080000000000000E+01
  734 SI   0.84000E-09  0.20785E-09 -0.41758E-08  0.1080000000000000E+01
  735 SI   0.13200E-08  0.20785E-09 -0.41758E-08  0.1080000000000000E+01
  736 SI   0.12000E-09  0.62354E-09 -0.41758E-08  0.1080000000000000E+01
  737 SI   0.60000E-09  0.62354E-09 -0.41758E-08  0.1080000000000000E+01
  738 SI   0.10800E-08  0.62354E-09 -0.41758E-08  0.1080000000000000E+01
  739 SI   0.16800E-08  0.33255E-08 -0.38225E-08  0.1080000000000000E+01
  740 SI   0.21600E-08  0.33255E-08 -0.38225E-08  0.1080000000000000E+01
  741 SI   0.26400E-08  0.33255E-08 -0.38225E-08  0.1080000000000000E+01
  742 SI   0.14400E-08  0.41569E-09 -0.38225E-08  0.1080000000000000E+01
  743 SI   0.19200E-08  0.41569E-09 -0.38225E-08  0.1080000000000000E+01
  744 SI   0.24000E-08  0.41569E-09 -0.38225E-08  0.1080000000000000E+01
  745 SI   0.15600E-08  0.20785E-09 -0.39991E-08  0.1080000000000000E+01
  746 SI   0.20400E-08  0.20785E-09 -0.39991E-08  0.1080000000000000E+01
  747 SI   0.25200E-08  0.20785E-09 -0.39991E-08  0.1080000000000000E+01
  748 SI   0.18000E-08  0.62354E-09 -0.39991E-08  0.1080000000000000E+01
  749 SI   0.22800E-08  0.62354E-09 -0.39991E-08  0.1080000000000000E+01
  750 SI   0.27600E-08  0.62354E-09 -0.39991E-08  0.1080000000000000E+01
  751 SI   0.18000E-08  0.20785E-09 -0.41758E-08  0.1080000000000000E+01
  752 SI   0.22800E-08  0.20785E-09 -0.41758E-08  0.1080000000000000E+01
  753 SI   0.27600E-08  0.20785E-09 -0.41758E-08  0.1080000000000000E+01
  754 SI   0.15600E-08  0.62354E-09 -0.41758E-08  0.1080000000000000E+01
  755 SI   0.20400E-08  0.62354E-09 -0.41758E-08  0.1080000000000000E+01
  756 SI   0.25200E-08  0.62354E-09 -0.41758E-08  0.1080000000000000E+01
  757 SI   0.24000E-09  0.83138E-09 -0.38225E-08  0.1080000000000000E+01
  758 SI   0.72000E-09  0.83138E-09 -0.38225E-08  0.1080000000000000E+01
  759 SI   0.12000E-08  0.83138E-09 -0.38225E-08  0.1080000000000000E+01
  760 SI   0.28800E-08  0.12471E-08 -0.38225E-08  0.1080000000000000E+01
  761 SI   0.48000E-09  0.12471E-08 -0.38225E-08  0.1080000000000000E+01
  762 SI   0.96000E-09  0.12471E-08 -0.38225E-08  0.1080000000000000E+01
  763 SI   0.12000E-09  0.10392E-08 -0.39991E-08  0.1080000000000000E+01
  764 SI   0.60000E-09  0.10392E-08 -0.39991E-08  0.1080000000000000E+01
  765 SI   0.10800E-08  0.10392E-08 -0.39991E-08  0.1080000000000000E+01
  766 SI   0.36000E-09  0.14549E-08 -0.39991E-08  0.1080000000000000E+01
  767 SI   0.84000E-09  0.14549E-08 -0.39991E-08  0.1080000000000000E+01
  768 SI   0.13200E-08  0.14549E-08 -0.39991E-08  0.1080000000000000E+01
  769 SI   0.36000E-09  0.10392E-08 -0.41758E-08  0.1080000000000000E+01
  770 SI   0.84000E-09  0.10392E-08 -0.41758E-08  0.1080000000000000E+01
  771 SI   0.13200E-08  0.10392E-08 -0.41758E-08  0.1080000000000000E+01
  772 SI   0.12000E-09  0.14549E-08 -0.41758E-08  0.1080000000000000E+01
  773 SI   0.60000E-09  0.14549E-08 -0.41758E-08  0.1080000000000000E+01
  774 SI   0.10800E-08  0.14549E-08 -0.41758E-08  0.1080000000000000E+01
  775 SI   0.16800E-08  0.83138E-09 -0.38225E-08  0.1080000000000000E+01
  776 SI   0.21600E-08  0.83138E-09 -0.38225E-08  0.1080000000000000E+01
  777 SI   0.26400E-08  0.83138E-09 -0.38225E-08  0.1080000000000000E+01
  778 SI   0.14400E-08  0.12471E-08 -0.38225E-08  0.1080000000000000E+01
  779 SI   0.19200E-08  0.12471E-08 -0.38225E-08  0.1080000000000000E+01
  780 SI   0.24000E-08  0.12471E-08 -0.38225E-08  0.1080000000000000E+01
  781 SI   0.15600E-08  0.10392E-08 -0.39991E-08  0.1080000000000000E+01
  782 SI   0.20400E-08  0.10392E-08 -0.39991E-08  0.1080000000000000E+01
  783 SI   0.25200E-08  0.10392E-08 -0.39991E-08  0.1080000000000000E+01
  784 SI   0.18000E-08  0.14549E-08 -0.39991E-08  0.1080000000000000E+01
  785 SI   0.22800E-08  0.14549E-08 -0.39991E-08  0.1080000000000000E+01
  786 SI   0.27600E-08  0.14549E-08 -0.39991E-08  0.1080000000000000E+01
  787 SI   0.18000E-08  0.10392E-08 -0.41758E-08  0.1080000000000000E+01
  788 SI   0.22800E-08  0.10392E-08 -0.41758E-08  0.1080000000000000E+01
  789 SI   0.27600E-08  0.10392E-08 -0.41758E-08  0.1080000000000000E+01
  790 SI   0.15600E-08  0.14549E-08 -0.41758E-08  0.1080000000000000E+01
  791 SI   0.20400E-08  0.14549E-08 -0.41758E-08  0.1080000000000000E+01
  792 SI   0.25200E-08  0.14549E-08 -0.41758E-08  0.1080000000000000E+01
  793 SI   0.24000E-09  0.16628E-08 -0.38225E-08  0.1080000000000000E+01
  794 SI   0.72000E-09  0.16628E-08 -0.38225E-08  0.1080000000000000E+01
  795 SI   0.12000E-08  0.16628E-08 -0.38225E-08  0.1080000000000000E+01
  796 SI   0.28800E-08  0.20785E-08 -0.38225E-08  0.1080000000000000E+01
  797 SI   0.48000E-09  0.20785E-08 -0.38225E-08  0.1080000000000000E+01
  798 SI   0.96000E-09  0.20785E-08 -0.38225E-08  0.1080000000000000E+01
  799 SI   0.12000E-09  0.18706E-08 -0.39991E-08  0.1080000000000000E+01
  800 SI   0.60000E-09  0.18706E-08 -0.39991E-08  0.1080000000000000E+01
  801 SI   0.10800E-08  0.18706E-08 -0.39991E-08  0.1080000000000000E+01
  802 SI   0.36000E-09  0.22863E-08 -0.39991E-08  0.1080000000000000E+01
  803 SI   0.84000E-09  0.22863E-08 -0.39991E-08  0.1080000000000000E+01
  804 SI   0.13200E-08  0.22863E-08 -0.39991E-08  0.1080000000000000E+01
  805 SI   0.36000E-09  0.18706E-08 -0.41758E-08  0.1080000000000000E+01
  806 SI   0.84000E-09  0.18706E-08 -0.41758E-08  0.1080000000000000E+01
  807 SI   0.13200E-08  0.18706E-08 -0.41758E-08  0.1080000000000000E+01
  808 SI   0.12000E-09  0.22863E-08 -0.41758E-08  0.1080000000000000E+01
  809 SI   0.60000E-09  0.22863E-08 -0.41758E-08  0.1080000000000000E+01
  810 SI   0.10800E-08  0.22863E-08 -0.41758E-08  0.1080000000000000E+01
  811 SI   0.16800E-08  0.16628E-08 -0.38225E-08  0.1080000000000000E+01
  812 SI   0.21600E-08  0.16628E-08 -0.38225E-08  0.1080000000000000E+01
  813 SI   0.26400E-08  0.16628E-08 -0.38225E-08  0.1080000000000000E+01
  814 SI   0.14400E-08  0.20785E-08 -0.38225E-08  0.1080000000000000E+01
  815 SI   0.19200E-08  0.20785E-08 -0.38225E-08  0.1080000000000000E+01
  816 SI   0.24000E-08  0.20785E-08 -0.38225E-08  0.1080000000000000E+01
  817 SI   0.15600E-08  0.18706E-08 -0.39991E-08  0.1080000000000000E+01
  818 SI   0.20400E-08  0.18706E-08 -0.39991E-08  0.1080000000000000E+01
  819 SI   0.25200E-08  0.18706E-08 -0.39991E-08  0.1080000000000000E+01
  820 SI   0.18000E-08  0.22863E-08 -0.39991E-08  0.1080000000000000E+01
  821 SI   0.22800E-08  0.22863E-08 -0.39991E-08  0.1080000000000000E+01
  822 SI   0.27600E-08  0.22863E-08 -0.39991E-08  0.1080000000000000E+01
  823 SI   0.18000E-08  0.18706E-08 -0.41758E-08  0.1080000000000000E+01
  824 SI   0.22800E-08  0.18706E-08 -0.41758E-08  0.1080000000000000E+01
  825 SI   0.27600E-08  0.18706E-08 -0.41758E-08  0.1080000000000000E+01
  826 SI   0.15600E-08  0.22863E-08 -0.41758E-08  0.1080000000000000E+01
  827 SI   0.20400E-08  0.22863E-08 -0.41758E-08  0.1080000000000000E+01
  828 SI   0.25200E-08  0.22863E-08 -0.41758E-08  0.1080000000000000E+01
  829 SI   0.24000E-09  0.24942E-08 -0.38225E-08  0.1080000000000000E+01
  830 SI   0.72000E-09  0.24942E-08 -0.38225E-08  0.1080000000000000E+01
  831 SI   0.12000E-08  0.24942E-08 -0.38225E-08  0.1080000000000000E+01
  832 SI   0.28800E-08  0.29098E-08 -0.38225E-08  0.1080000000000000E+01
  833 SI   0.48000E-09  0.29098E-08 -0.38225E-08  0.1080000000000000E+01
  834 SI   0.96000E-09  0.29098E-08 -0.38225E-08  0.1080000000000000E+01
  835 SI   0.12000E-09  0.27020E-08 -0.39991E-08  0.1080000000000000E+01
  836 SI   0.60000E-09  0.27020E-08 -0.39991E-08  0.1080000000000000E+01
  837 SI   0.10800E-08  0.27020E-08 -0.39991E-08  0.1080000000000000E+01
  838 SI   0.36000E-09  0.31177E-08 -0.39991E-08  0.1080000000000000E+01
  839 SI   0.84000E-09  0.31177E-08 -0.39991E-08  0.1080000000000000E+01
  840 SI   0.13200E-08  0.31177E-08 -0.39991E-08  0.1080000000000000E+01
  841 SI   0.36000E-09  0.27020E-08 -0.41758E-08  0.1080000000000000E+01
  842 SI   0.84000E-09  0.27020E-08 -0.41758E-08  0.1080000000000000E+01
  843 SI   0.13200E-08  0.27020E-08 -0.41758E-08  0.1080000000000000E+01
  844 SI   0.12000E-09  0.31177E-08 -0.41758E-08  0.1080000000000000E+01
  845 SI   0.60000E-09  0.31177E-08 -0.41758E-08  0.1080000000000000E+01
  846 SI   0.10800E-08  0.31177E-08 -0.41758E-08  0.1080000000000000E+01
  847 SI   0.16800E-08  0.24942E-08 -0.38225E-08  0.1080000000000000E+01
  848 SI   0.21600E-08  0.24942E-08 -0.38225E-08  0.1080000000000000E+01
  849 SI   0.26400E-08  0.24942E-08 -0.38225E-08  0.1080000000000000E+01
  850 SI   0.14400E-08  0.29098E-08 -0.38225E-08  0.1080000000000000E+01
  851 SI   0.19200E-08  0.29098E-08 -0.38225E-08  0.1080000000000000E+01
  852 SI   0.24000E-08  0.29098E-08 -0.38225E-08  0.1080000000000000E+01
  853 SI   0.15600E-08  0.27020E-08 -0.39991E-08  0.1080000000000000E+01
  854 SI   0.20400E-08  0.27020E-08 -0.39991E-08  0.1080000000000000E+01
  855 SI   0.25200E-08  0.27020E-08 -0.39991E-08  0.1080000000000000E+01
  856 SI   0.18000E-08  0.31177E-08 -0.39991E-08  0.1080000000000000E+01
  857 SI   0.22800E-08  0.31177E-08 -0.39991E-08  0.1080000000000000E+01
  858 SI   0.27600E-08  0.31177E-08 -0.39991E-08  0.1080000000000000E+01
  859 SI   0.18000E-08  0.27020E-08 -0.41758E-08  0.1080000000000000E+01
  860 SI   0.22800E-08  0.27020E-08 -0.41758E-08  0.1080000000000000E+01
  861 SI   0.27600E-08  0.27020E-08 -0.41758E-08  0.1080000000000000E+01
  862 SI   0.15600E-08  0.31177E-08 -0.41758E-08  0.1080000000000000E+01
  863 SI   0.20400E-08  0.31177E-08 -0.41758E-08  0.1080000000000000E+01
  864 SI   0.25200E-08  0.31177E-08 -0.41758E-08  0.1080000000000000E+01
  865 OV   0.33128E-09  0.85865E-10  0.36520E-08 -0.5417647058823672E+00
  866 OV   0.81128E-09  0.85865E-10  0.36520E-08 -0.5417647058823672E+00
  867 OV   0.12913E-08  0.85865E-10  0.36520E-08 -0.5417647058823672E+00
  868 OV   0.38872E-09  0.32983E-09  0.36520E-08 -0.5417647058823672E+00
  869 OV   0.86872E-09  0.32983E-09  0.36520E-08 -0.5417647058823672E+00
  870 OV   0.13487E-08  0.32983E-09  0.36520E-08 -0.5417647058823672E+00
  871 OV   0.91277E-10  0.50156E-09  0.36520E-08 -0.5417647058823672E+00
  872 OV   0.57128E-09  0.50156E-09  0.36520E-08 -0.5417647058823672E+00
  873 OV   0.10513E-08  0.50156E-09  0.36520E-08 -0.5417647058823672E+00
  874 OV   0.21128E-09  0.75940E-09  0.36520E-08 -0.5417647058823672E+00
  875 OV   0.69128E-09  0.75940E-09  0.36520E-08 -0.5417647058823672E+00
  876 OV   0.11713E-08  0.75940E-09  0.36520E-08 -0.5417647058823672E+00
  877 OV   0.14872E-09  0.85865E-10  0.34753E-08 -0.5417647058823672E+00
  878 OV   0.62872E-09  0.85865E-10  0.34753E-08 -0.5417647058823672E+00
  879 OV   0.11087E-08  0.85865E-10  0.34753E-08 -0.5417647058823672E+00
  880 OV   0.28723E-10  0.29371E-09  0.34753E-08 -0.5417647058823672E+00
  881 OV   0.50872E-09  0.29371E-09  0.34753E-08 -0.5417647058823672E+00
  882 OV   0.98872E-09  0.29371E-09  0.34753E-08 -0.5417647058823672E+00
  883 OV   0.38872E-09  0.50156E-09  0.34753E-08 -0.5417647058823672E+00
  884 OV   0.86872E-09  0.50156E-09  0.34753E-08 -0.5417647058823672E+00
  885 OV   0.13487E-08  0.50156E-09  0.34753E-08 -0.5417647058823672E+00
  886 OV   0.33128E-09  0.69552E-09  0.34753E-08 -0.5417647058823672E+00
  887 OV   0.81128E-09  0.69552E-09  0.34753E-08 -0.5417647058823672E+00
  888 OV   0.12913E-08  0.69552E-09  0.34753E-08 -0.5417647058823672E+00
  889 OV   0.24000E-09  0.24396E-09  0.32986E-08 -0.5417647058823672E+00
  890 OV   0.72000E-09  0.24396E-09  0.32986E-08 -0.5417647058823672E+00
  891 OV   0.12000E-08  0.24396E-09  0.32986E-08 -0.5417647058823672E+00
  892 OV   0.48000E-09  0.17173E-09  0.32986E-08 -0.5417647058823672E+00
  893 OV   0.96000E-09  0.17173E-09  0.32986E-08 -0.5417647058823672E+00
  894 OV   0.14400E-08  0.17173E-09  0.32986E-08 -0.5417647058823672E+00
  895 OV   0.48000E-09  0.65965E-09  0.32986E-08 -0.5417647058823672E+00
  896 OV   0.96000E-09  0.65965E-09  0.32986E-08 -0.5417647058823672E+00
  897 OV   0.14400E-08  0.65965E-09  0.32986E-08 -0.5417647058823672E+00
  898 OV   0.24000E-09  0.58742E-09  0.32986E-08 -0.5417647058823672E+00
  899 OV   0.72000E-09  0.58742E-09  0.32986E-08 -0.5417647058823672E+00
  900 OV   0.12000E-08  0.58742E-09  0.32986E-08 -0.5417647058823672E+00
  901 OV   0.17713E-08  0.85865E-10  0.36520E-08 -0.5417647058823672E+00
  902 OV   0.22513E-08  0.85865E-10  0.36520E-08 -0.5417647058823672E+00
  903 OV   0.27313E-08  0.85865E-10  0.36520E-08 -0.5417647058823672E+00
  904 OV   0.18287E-08  0.32983E-09  0.36520E-08 -0.5417647058823672E+00
  905 OV   0.23087E-08  0.32983E-09  0.36520E-08 -0.5417647058823672E+00
  906 OV   0.27887E-08  0.32983E-09  0.36520E-08 -0.5417647058823672E+00
  907 OV   0.15313E-08  0.50156E-09  0.36520E-08 -0.5417647058823672E+00
  908 OV   0.20113E-08  0.50156E-09  0.36520E-08 -0.5417647058823672E+00
  909 OV   0.24913E-08  0.50156E-09  0.36520E-08 -0.5417647058823672E+00
  910 OV   0.16513E-08  0.75940E-09  0.36520E-08 -0.5417647058823672E+00
  911 OV   0.21313E-08  0.75940E-09  0.36520E-08 -0.5417647058823672E+00
  912 OV   0.26113E-08  0.75940E-09  0.36520E-08 -0.5417647058823672E+00
  913 OV   0.15887E-08  0.85865E-10  0.34753E-08 -0.5417647058823672E+00
  914 OV   0.20687E-08  0.85865E-10  0.34753E-08 -0.5417647058823672E+00
  915 OV   0.25487E-08  0.85865E-10  0.34753E-08 -0.5417647058823672E+00
  916 OV   0.14687E-08  0.29371E-09  0.34753E-08 -0.5417647058823672E+00
  917 OV   0.19487E-08  0.29371E-09  0.34753E-08 -0.5417647058823672E+00
  918 OV   0.24287E-08  0.29371E-09  0.34753E-08 -0.5417647058823672E+00
  919 OV   0.18287E-08  0.50156E-09  0.34753E-08 -0.5417647058823672E+00
  920 OV   0.23087E-08  0.50156E-09  0.34753E-08 -0.5417647058823672E+00
  921 OV   0.27887E-08  0.50156E-09  0.34753E-08 -0.5417647058823672E+00
  922 OV   0.17713E-08  0.69552E-09  0.34753E-08 -0.5417647058823672E+00
  923 OV   0.22513E-08  0.69552E-09  0.34753E-08 -0.5417647058823672E+00
  924 OV   0.27313E-08  0.69552E-09  0.34753E-08 -0.5417647058823672E+00
  925 OV   0.16800E-08  0.24396E-09  0.32986E-08 -0.5417647058823672E+00
  926 OV   0.21600E-08  0.24396E-09  0.32986E-08 -0.5417647058823672E+00
  927 OV   0.26400E-08  0.24396E-09  0.32986E-08 -0.5417647058823672E+00
  928 OV   0.19200E-08  0.17173E-09  0.32986E-08 -0.5417647058823672E+00
  929 OV   0.24000E-08  0.17173E-09  0.32986E-08 -0.5417647058823672E+00
  930 OV   0.28800E-08  0.17173E-09  0.32986E-08 -0.5417647058823672E+00
  931 OV   0.19200E-08  0.65965E-09  0.32986E-08 -0.5417647058823672E+00
  932 OV   0.24000E-08  0.65965E-09  0.32986E-08 -0.5417647058823672E+00
  933 OV   0.28800E-08  0.65965E-09  0.32986E-08 -0.5417647058823672E+00
  934 OV   0.16800E-08  0.58742E-09  0.32986E-08 -0.5417647058823672E+00
  935 OV   0.21600E-08  0.58742E-09  0.32986E-08 -0.5417647058823672E+00
  936 OV   0.26400E-08  0.58742E-09  0.32986E-08 -0.5417647058823672E+00
  937 OV   0.33128E-09  0.91725E-09  0.36520E-08 -0.5417647058823672E+00
  938 OV   0.81128E-09  0.91725E-09  0.36520E-08 -0.5417647058823672E+00
  939 OV   0.12913E-08  0.91725E-09  0.36520E-08 -0.5417647058823672E+00
  940 OV   0.38872E-09  0.11612E-08  0.36520E-08 -0.5417647058823672E+00
  941 OV   0.86872E-09  0.11612E-08  0.36520E-08 -0.5417647058823672E+00
  942 OV   0.13487E-08  0.11612E-08  0.36520E-08 -0.5417647058823672E+00
  943 OV   0.91277E-10  0.13329E-08  0.36520E-08 -0.5417647058823672E+00
  944 OV   0.57128E-09  0.13329E-08  0.36520E-08 -0.5417647058823672E+00
  945 OV   0.10513E-08  0.13329E-08  0.36520E-08 -0.5417647058823672E+00
  946 OV   0.21128E-09  0.15908E-08  0.36520E-08 -0.5417647058823672E+00
  947 OV   0.69128E-09  0.15908E-08  0.36520E-08 -0.5417647058823672E+00
  948 OV   0.11713E-08  0.15908E-08  0.36520E-08 -0.5417647058823672E+00
  949 OV   0.14872E-09  0.91725E-09  0.34753E-08 -0.5417647058823672E+00
  950 OV   0.62872E-09  0.91725E-09  0.34753E-08 -0.5417647058823672E+00
  951 OV   0.11087E-08  0.91725E-09  0.34753E-08 -0.5417647058823672E+00
  952 OV   0.28723E-10  0.11251E-08  0.34753E-08 -0.5417647058823672E+00
  953 OV   0.50872E-09  0.11251E-08  0.34753E-08 -0.5417647058823672E+00
  954 OV   0.98872E-09  0.11251E-08  0.34753E-08 -0.5417647058823672E+00
  955 OV   0.38872E-09  0.13329E-08  0.34753E-08 -0.5417647058823672E+00
  956 OV   0.86872E-09  0.13329E-08  0.34753E-08 -0.5417647058823672E+00
  957 OV   0.13487E-08  0.13329E-08  0.34753E-08 -0.5417647058823672E+00
  958 OV   0.33128E-09  0.15269E-08  0.34753E-08 -0.5417647058823672E+00
  959 OV   0.81128E-09  0.15269E-08  0.34753E-08 -0.5417647058823672E+00
  960 OV   0.12913E-08  0.15269E-08  0.34753E-08 -0.5417647058823672E+00
