  131 SI   0.48498E-09  0.16316E-08 -0.20983E-09  0.1080000000000000E+01
  132 SI   0.88598E-09  0.15170E-08 -0.26913E-09  0.1080000000000000E+01
  133 SI   0.11725E-08  0.13861E-08 -0.20983E-09  0.1080000000000000E+01
  134 SI   0.15735E-08  0.12715E-08 -0.26913E-09  0.1080000000000000E+01
  135 SI   0.18599E-08  0.11406E-08 -0.20983E-09  0.1080000000000000E+01
  136 SI   0.22609E-08  0.10260E-08 -0.26913E-09  0.1080000000000000E+01
  137 SI   0.25474E-08  0.23681E-08 -0.20983E-09  0.1080000000000000E+01
  138 SI   0.19850E-09  0.22535E-08 -0.26913E-09  0.1080000000000000E+01
  139 SI   0.48498E-09  0.21226E-08 -0.20983E-09  0.1080000000000000E+01
  140 SI   0.88598E-09  0.20080E-08 -0.26913E-09  0.1080000000000000E+01
  141 SI   0.11725E-08  0.18771E-08 -0.20983E-09  0.1080000000000000E+01
  142 SI   0.15735E-08  0.17625E-08 -0.26913E-09  0.1080000000000000E+01
  143 SI   0.18599E-08  0.16316E-08 -0.20983E-09  0.1080000000000000E+01
  144 SI   0.22609E-08  0.15170E-08 -0.26913E-09  0.1080000000000000E+01
  145 SI   0.23834E-08  0.26087E-08  0.44017E-09  0.1080000000000000E+01
  146 SI   0.34500E-10  0.24941E-08  0.38087E-09  0.1080000000000000E+01
  147 SI   0.32098E-09  0.23632E-08  0.44017E-09  0.1080000000000000E+01
  148 SI   0.72198E-09  0.22486E-08  0.38087E-09  0.1080000000000000E+01
  149 SI   0.10085E-08  0.21177E-08  0.44017E-09  0.1080000000000000E+01
  150 SI   0.14095E-08  0.20031E-08  0.38087E-09  0.1080000000000000E+01
  151 SI   0.16959E-08  0.18722E-08  0.44017E-09  0.1080000000000000E+01
  152 SI   0.20969E-08  0.17576E-08  0.38087E-09  0.1080000000000000E+01
  153 SI   0.23834E-08  0.15370E-09  0.44017E-09  0.1080000000000000E+01
  154 SI   0.34500E-10  0.39100E-10  0.38087E-09  0.1080000000000000E+01
  155 SI   0.32098E-09  0.28542E-08  0.44017E-09  0.1080000000000000E+01
  156 SI   0.72198E-09  0.27396E-08  0.38087E-09  0.1080000000000000E+01
